132	0	0.000002	0.033303	0.033303	-0.099698
133	0	0.015750	0.033346	0.049094	-0.083950
134	0	0.010359	0.033327	0.027936	-0.089341
135	0	0.031649	0.033314	0.054604	-0.068051
136	0	0.026240	0.033345	0.027936	-0.073460
137	0	0.023657	0.033341	0.030758	-0.076043
138	0	0.022132	0.033313	0.031788	-0.077568
139	0	0.021961	0.033333	0.033162	-0.077739
140	0	0.019208	0.033336	0.030583	-0.080492
141	0	0.016236	0.033333	0.030361	-0.083464
142	0	0.038376	0.033334	0.055474	-0.061324
143	0	0.035733	0.033328	0.030685	-0.063967
144	0	0.034194	0.033336	0.031797	-0.065506
145	0	0.031369	0.033333	0.030508	-0.068331
146	0	0.029907	0.033337	0.031875	-0.069793
147	0	0.027353	0.033331	0.030777	-0.072347
148	0	0.023211	0.033335	0.029193	-0.076489
149	0	0.026596	0.033348	0.036733	-0.073104
150	0	0.021793	0.033324	0.028521	-0.077907
151	0	0.016841	0.033336	0.028384	-0.082859
152	0	0.011916	0.033343	0.028418	-0.087784
153	0	0.007406	0.033311	0.028801	-0.092294
154	0	0.002966	0.033340	0.028900	-0.096734
155	0	0.000002	0.033350	0.030386	-0.099698
156	0	0.000950	0.033319	0.034267	-0.098750
157	0	0.000002	0.033329	0.032381	-0.099698
158	0	0.000003	0.033335	0.033336	-0.099697
159	0	0.000002	0.033332	0.033331	-0.099698
160	0	0.000002	0.033363	0.033363	-0.099698
161	0	0.000002	0.033305	0.033305	-0.099698
162	0	0.000002	0.033335	0.033335	-0.099698
163	0	0.018548	0.033328	0.051874	-0.081152
164	0	0.012408	0.033337	0.027197	-0.087292
165	0	0.032897	0.033328	0.053817	-0.066803
166	0	0.028981	0.033333	0.029417	-0.070719
167	0	0.027090	0.033335	0.031444	-0.072610
168	0	0.025028	0.033354	0.031292	-0.074672
169	0	0.024064	0.033322	0.032358	-0.075636
170	0	0.022884	0.033351	0.032171	-0.076816
171	0	0.019989	0.033305	0.030410	-0.079711
172	0	0.039971	0.033336	0.053318	-0.059729
173	0	0.038861	0.033348	0.032238	-0.060839
174	0	0.038933	0.033329	0.033401	-0.060767
175	0	0.038134	0.033326	0.032527	-0.061566
176	0	0.036315	0.033352	0.031533	-0.063385
177	0	0.033203	0.033309	0.030197	-0.066497
178	0	0.027548	0.033336	0.027681	-0.072152
179	0	0.030126	0.033333	0.035911	-0.069574
180	0	0.025951	0.033330	0.029155	-0.073749
181	0	0.023025	0.033335	0.030409	-0.076675
182	0	0.020317	0.033334	0.030626	-0.079383
183	0	0.017553	0.033331	0.030567	-0.082147
184	0	0.015748	0.033335	0.031530	-0.083952
185	0	0.011902	0.033335	0.029489	-0.087798
186	0	0.016196	0.033332	0.037626	-0.083504
187	0	0.012348	0.033336	0.029488	-0.087352
188	0	0.008913	0.033333	0.029898	-0.090787
189	0	0.005794	0.033331	0.030212	-0.093906
190	0	0.002594	0.033357	0.030157	-0.097106
191	0	0.000002	0.033323	0.030731	-0.099698
192	0	0.000002	0.033330	0.033330	-0.099698
193	0	0.019234	0.033327	0.052559	-0.080466
194	0	0.014164	0.033332	0.028262	-0.085536
195	0	0.037899	0.033342	0.057077	-0.061801
196	0	0.034775	0.033325	0.030201	-0.064925
197	0	0.033298	0.033328	0.031851	-0.066402
198	0	0.040730	0.033346	0.040778	-0.058970
199	0	0.030953	0.033319	0.023542	-0.068747
200	0	0.029440	0.033382	0.031869	-0.070260
201	0	0.026544	0.033286	0.030390	-0.073156
202	0	0.047413	0.033337	0.054206	-0.052287
203	0	0.043897	0.033328	0.029812	-0.055803
204	0	0.042764	0.033356	0.032223	-0.056936
205	0	0.042304	0.033311	0.032851	-0.057396
206	0	0.040663	0.033366	0.031725	-0.059037
207	0	0.038778	0.033338	0.031453	-0.060922
208	0	0.033324	0.033303	0.027849	-0.066376
209	0	0.035695	0.033332	0.035703	-0.064005
210	0	0.031483	0.033642	0.029430	-0.068217
211	0	0.027441	0.033328	0.029286	-0.072259
212	0	0.024032	0.033029	0.029620	-0.075668
213	0	0.021702	0.033328	0.030998	-0.077998
214	0	0.018474	0.033354	0.030126	-0.081226
215	0	0.013557	0.033314	0.028397	-0.086143
216	0	0.016795	0.033350	0.036588	-0.082905
217	0	0.013092	0.033324	0.029621	-0.086608
218	0	0.011883	0.033348	0.032139	-0.087817
219	0	0.011025	0.033315	0.032457	-0.088675
220	0	0.010598	0.033352	0.032925	-0.089102
221	0	0.007967	0.033308	0.030677	-0.091733
222	0	0.004434	0.033350	0.029817	-0.095266
223	0	0.026188	0.033340	0.055094	-0.073512
224	0	0.022579	0.033317	0.029708	-0.077121
225	0	0.047336	0.033330	0.058087	-0.052364
226	0	0.046270	0.033337	0.032271	-0.053430
227	0	0.046788	0.033330	0.033848	-0.052912
228	0	0.045208	0.033333	0.031753	-0.054492
229	0	0.043812	0.033350	0.031954	-0.055888
230	0	0.042049	0.033316	0.031553	-0.057651
231	0	0.039526	0.033361	0.030838	-0.060174
232	0	0.062882	0.033319	0.056675	-0.036818
233	0	0.059941	0.033325	0.030384	-0.039759
234	0	0.057357	0.033326	0.030742	-0.042343
235	0	0.054613	0.033343	0.030599	-0.045087
236	0	0.052742	0.033323	0.031452	-0.046958
237	0	0.048297	0.033345	0.028900	-0.051403
238	0	0.042375	0.033328	0.027406	-0.057325
239	0	0.044590	0.033332	0.035547	-0.055110
240	0	0.041031	0.033335	0.029776	-0.058669
241	0	0.039370	0.033342	0.031681	-0.060330
242	0	0.036567	0.033322	0.030519	-0.063133
243	0	0.034852	0.033335	0.031620	-0.064848
244	0	0.033786	0.033338	0.032272	-0.065914
245	0	0.030539	0.033340	0.030093	-0.069161
246	0	0.033744	0.033319	0.036524	-0.065956
247	0	0.030042	0.033344	0.029642	-0.069658
248	0	0.028105	0.033325	0.031388	-0.071595
249	0	0.027637	0.033336	0.032868	-0.072063
250	0	0.027456	0.033333	0.033152	-0.072244
251	0	0.027290	0.033362	0.033196	-0.072410
252	0	0.024155	0.033302	0.030167	-0.075545
253	0	0.046539	0.033340	0.055724	-0.053161
254	0	0.041414	0.033329	0.028204	-0.058286
255	0	0.064690	0.033348	0.056624	-0.035010
256	0	0.062259	0.033314	0.030883	-0.037441
257	0	0.062182	0.033335	0.033258	-0.037518
258	0	0.060094	0.033337	0.031249	-0.039606
259	0	0.057806	0.033335	0.031047	-0.041894
260	0	0.056370	0.033331	0.031895	-0.043330
261	0	0.053949	0.033354	0.030933	-0.045751
262	0	0.077558	0.033315	0.056924	-0.022142
263	0	0.074954	0.033332	0.030728	-0.024746
264	0	0.073223	0.033328	0.031597	-0.026477
265	0	0.072695	0.033337	0.032809	-0.027005
266	0	0.071980	0.033338	0.032623	-0.027720
267	0	0.070488	0.033332	0.031840	-0.029212
268	0	0.067361	0.033332	0.030205	-0.032339
269	0	0.072713	0.033333	0.038685	-0.026987
270	0	0.071149	0.033330	0.031766	-0.028551
271	0	0.067890	0.033336	0.030077	-0.031810
272	0	0.066335	0.033337	0.031782	-0.033365
273	0	0.066410	0.033344	0.033419	-0.033290
274	0	0.066075	0.033315	0.032980	-0.033625
275	0	0.063662	0.033349	0.030936	-0.036038
276	0	0.067698	0.033316	0.037352	-0.032002
277	0	0.065770	0.033339	0.031411	-0.033930
278	0	0.064674	0.033334	0.032238	-0.035026
279	0	0.063828	0.033369	0.032523	-0.035872
280	0	0.062625	0.033291	0.032088	-0.037075
281	0	0.061002	0.033370	0.031747	-0.038698
282	0	0.059642	0.033303	0.031943	-0.040058
283	0	0.083498	0.033332	0.057188	-0.016202
284	0	0.080796	0.033346	0.030644	-0.018904
285	0	0.082089	0.033332	0.034625	-0.017611
286	0	0.080369	0.033322	0.031602	-0.019331
287	0	0.078706	0.033342	0.031679	-0.020994
288	0	0.076874	0.033331	0.031499	-0.022826
289	0	0.072340	0.033328	0.028794	-0.027360
290	0	0.096230	0.033338	0.057228	-0.003470
291	0	0.093304	0.033333	0.030407	-0.006396
292	0	0.091444	0.033324	0.031464	-0.008256
293	0	0.090058	0.033346	0.031960	-0.009642
294	0	0.088364	0.033320	0.031626	-0.011336
295	0	0.088012	0.033345	0.032993	-0.011688
296	0	0.087405	0.033328	0.032721	-0.012295
297	0	0.093592	0.033339	0.039526	-0.006108
298	0	0.093586	0.033329	0.033323	-0.006114
299	1	0.000000	0.033329	0.000000	-0.039443
300	1	0.000000	0.033336	0.000000	-0.072779
301	1	0.000000	-1453404143.646733	0.000000	1453404143.573954
